ID_Uzorka,GPS_LAT,GPS_LONG,Dubina_Busenja_cm,Temp_Tla_C,pH_Vrijednost,H2O_Postotak,Metan_Senzor,Organske_Molekule
1803,18.471522,77.402389,7.4,-52.8,8.03,0.19,Negativno,Ne
1804,18.474935,77.393936,0.7,-70.0,7.02,0.75,Negativno,Ne
1805,18.494351,77.393974,5.9,-56.0,6.61,5.91,Negativno,Ne
1806,18.492342,77.398764,1.4,-45.1,6.69,2.01,Pozitivno,Ne
1807,18.476194,77.393808,9.8,-67.7,7.16,3.71,Negativno,Ne
1808,18.477738,77.380614,0.1,-34.4,7.13,4.15,Negativno,Da
1809,18.476312,77.388218,13.9,-35.1,6.36,3.09,Negativno,Ne
1810,18.497633,77.390936,7.5,-68.3,7.14,4.92,Negativno,Ne
1811,18.488449,77.410879,12.6,-69.4,7.69,4.1,Negativno,Ne
1812,18.462647,77.392371,5.5,-43.1,6.07,4.35,Negativno,Ne
1813,18.468554,77.382158,0.1,-58.5,7.09,4.81,Negativno,Ne
1814,18.490916,77.393924,11.6,-38.1,7.19,3.13,Negativno,Ne
1815,18.478375,77.400573,5.1,-59.4,6.52,4.75,Negativno,Ne
1816,18.498941,77.416274,0.4,-62.6,7.83,2.71,Negativno,Ne
1817,18.485165,77.384274,1.9,-45.4,6.57,1.43,Negativno,Ne
1818,18.485057,77.374843,8.3,-55.7,6.98,0.95,Negativno,Ne
1819,18.478753,77.38867,4.9,-61.7,5.92,2.95,Negativno,Ne
1820,18.487526,77.397404,11.4,-51.6,5.88,0.17,Pozitivno,Ne
1821,18.471534,77.403291,9.9,-9.6,6.85,8.973531053577124,Pozitivno,Da
1822,18.482901,77.380365,4.9,-73.0,6.63,2.26,Negativno,Da
1823,18.484142,77.387022,5.1,-60.3,7.11,4.15,Pozitivno,Ne
1824,18.484828,77.385232,11.6,-42.1,7.62,2.15,Negativno,Ne
1825,18.464799,77.38433,11.2,-62.9,6.38,3.68,Negativno,Ne
1826,18.493981,77.389364,4.7,-73.9,8.42,3.17,Negativno,Ne
1827,18.476586,77.404662,0.3,-43.3,7.41,3.5,Negativno,Ne
1828,18.472258,77.386306,10.1,-39.6,7.0,4.36,Negativno,Ne
1829,18.474424,77.374516,7.3,-44.1,7.0,4.95,Negativno,Ne
1830,18.477069,77.399096,11.2,-37.1,6.88,3.08,Negativno,Ne
1831,18.466331,77.387986,14.5,-59.8,7.43,2.25,Negativno,Ne
1832,18.49844,77.388567,8.8,-60.6,7.22,3.91,Negativno,Ne
1833,18.477931,77.396,2.7,-40.2,6.69,3.39,Negativno,Ne
1834,18.475161,77.391573,3.8,-44.5,7.24,0.29,Negativno,Ne
1835,18.478077,77.39424,1.4,-23.6,7.42,5.48,Negativno,Ne
1836,18.488615,77.377698,8.7,-42.5,6.95,2.21,Negativno,Ne
1837,18.472751,77.401576,12.9,-56.8,7.36,4.72,Negativno,Ne
1838,18.487464,77.373151,8.2,-50.4,6.55,1.26,Negativno,Ne
1839,18.48686,77.396847,12.2,-64.4,6.14,4.86,Negativno,Ne
1840,18.477133,77.38809,5.3,-46.2,6.62,3.25,Negativno,Ne
1841,18.481569,77.404312,12.9,-47.8,6.5,5.06,Negativno,Ne
1842,18.482969,77.382646,12.3,-41.3,7.05,5.8,Negativno,Ne
1843,18.498533,77.384476,7.3,-55.3,6.9,3.43,Negativno,Ne
1844,18.476255,77.399574,5.3,-65.2,6.87,2.13,Negativno,Ne
1845,18.487505,77.402394,5.5,-38.7,7.03,4.9,Negativno,Ne
1846,18.490116,77.383015,5.0,-38.4,6.85,5.58,Negativno,Ne
1847,18.471045,77.404633,2.0,-10.8,6.87,7.703531053577125,Pozitivno,Da
1848,18.491095,77.387665,4.3,-55.2,5.98,3.46,Negativno,Ne
1849,18.462669,77.390617,7.7,-36.8,7.53,0.6,Negativno,Ne
1850,18.489368,77.392312,10.2,-66.1,6.77,0.27,Pozitivno,Ne
1851,18.476131,77.393871,4.5,-45.1,7.64,3.38,Negativno,Ne
1852,18.474171,77.390412,14.9,-61.0,6.8,2.05,Negativno,Ne
1853,18.482566,77.391512,12.4,-6.7,7.14,6.617775553032347,Pozitivno,Da
1854,18.473858,77.390046,9.5,-20.2,7.06,3.4,Negativno,Ne
1855,18.481734,77.386771,5.9,-26.2,7.08,1.51,Negativno,Da
1856,18.488236,77.384818,6.1,-38.8,6.57,5.48,Negativno,Ne
1857,18.476081,77.383602,14.5,-36.3,6.88,0.85,Negativno,Ne
1858,18.470626,77.384056,4.6,-40.0,7.04,0.59,Negativno,Ne
1859,18.478475,77.381008,4.2,-64.9,6.8,4.1,Pozitivno,Ne
1860,18.481175,77.390534,3.5,-9.3,7.63,8.957775553032347,Pozitivno,Da
1861,18.47982,77.391621,5.6,-62.8,7.53,0.72,Negativno,Ne
1862,18.488979,77.374368,14.7,-38.7,7.76,2.19,Negativno,Ne
1863,18.492877,77.38968,0.1,-81.3,6.84,2.25,Negativno,Ne
1864,18.479189,77.406094,10.5,-58.3,6.81,5.15,Negativno,Ne
1865,18.490776,77.38362,4.4,-65.2,6.41,2.73,Negativno,Ne
1866,18.502204,77.387899,9.4,-39.4,7.29,1.16,Negativno,Ne
1867,18.480285,77.400898,4.0,-47.2,7.2,0.31,Negativno,Ne
1868,18.468652,77.404185,10.8,-72.0,7.59,0.13,Negativno,Ne
1869,18.467447,77.414803,8.5,-40.3,7.18,1.79,Negativno,Ne
1870,18.507014,77.384821,3.7,-60.3,7.32,3.88,Negativno,Ne
1871,18.476286,77.398569,7.5,-42.3,6.67,1.36,Negativno,Ne
1872,18.483115,77.399002,7.9,-69.5,7.06,3.99,Pozitivno,Ne
1873,18.484137,77.384525,10.4,-63.0,8.2,4.38,Pozitivno,Ne
1874,18.471511,77.378864,4.0,-45.4,7.65,3.63,Negativno,Ne
1875,18.4874,77.389707,5.8,-49.5,5.93,3.8,Negativno,Ne
1876,18.484822,77.397318,1.1,-48.6,7.17,2.95,Negativno,Ne
1877,18.47331,77.383456,0.6,-20.0,7.09,1.62,Negativno,Da
1879,18.468101,77.392859,13.0,-45.5,7.05,2.19,Negativno,Ne
1880,18.479766,77.384912,14.6,-43.6,7.58,0.75,Negativno,Ne
1881,18.490511,77.385127,1.3,-39.7,7.23,4.77,Negativno,Ne
1882,18.476929,77.382984,14.9,-9.4,6.88,5.53,Negativno,Ne
1883,18.486562,77.385636,4.4,-39.5,7.72,0.57,Negativno,Ne
1884,18.464489,77.389178,2.2,-57.7,6.99,5.47,Negativno,Ne
1885,18.475636,77.397627,4.1,-41.0,7.16,4.72,Negativno,Ne
1886,18.480695,77.389989,13.3,-52.8,6.97,0.63,Negativno,Ne
1887,18.487585,77.388041,14.0,-43.3,7.29,3.67,Negativno,Da
1888,18.470011,77.392327,12.3,-69.7,6.67,4.12,Negativno,Ne
1889,18.46198,77.391553,5.2,-33.7,7.55,5.35,Negativno,Ne
1890,18.478961,77.391044,12.0,-55.6,6.62,1.6,Negativno,Ne
1891,18.462266,77.386724,6.3,-73.8,6.71,2.21,Negativno,Ne
1892,18.481044,77.375689,4.0,-93.5,7.24,0.64,Negativno,Ne
1893,18.476812,77.39632,12.1,-42.5,7.46,1.9,Negativno,Ne
1894,18.496044,77.396661,14.3,-34.5,6.76,4.54,Negativno,Ne
1895,18.481351,77.383285,13.7,-49.9,6.77,2.33,Negativno,Ne
1896,18.468568,77.39972,9.3,-46.3,7.82,3.39,Negativno,Ne
1897,18.492237,77.397364,12.1,-56.9,6.31,3.3,Negativno,Ne
1898,18.478187,77.396767,6.8,-65.1,6.73,1.41,Negativno,Ne
1899,18.48686,77.393651,5.6,-55.7,7.18,0.75,Pozitivno,Ne
1900,18.470794,77.407708,6.5,-74.2,7.09,5.79,Negativno,Ne
1901,18.482125,77.379681,5.5,-70.2,7.41,5.99,Negativno,Ne
1902,18.469004,77.37024,3.6,-44.6,7.01,3.81,Negativno,Ne
1903,18.466505,77.397792,1.1,-23.9,6.28,5.89,Negativno,Ne
1904,18.482377,77.384154,8.5,-45.9,7.94,0.16,Negativno,Ne
1905,18.482684,77.385955,8.0,-49.9,6.93,2.62,Negativno,Ne
1906,18.482945,77.393567,9.2,-8.8,7.3,7.277775553032347,Pozitivno,Da
1907,18.485208,77.393951,5.9,-59.0,6.61,2.9,Negativno,Ne
1908,18.490173,77.406233,2.2,-21.1,6.9,3.76,Negativno,Ne
1909,18.481272,77.38915,14.4,-40.7,6.7,0.92,Negativno,Ne
1910,18.462292,77.389554,12.3,-50.5,9.25,3.28,Negativno,Ne
1911,18.475694,77.379666,5.1,-36.8,6.98,5.68,Negativno,Ne
1912,18.487165,77.395762,2.2,-42.3,6.93,5.19,Negativno,Ne
1913,18.48872,77.407556,9.8,-56.0,7.21,0.3,Negativno,Ne
1914,18.478234,77.378266,0.4,-45.2,6.81,3.14,Negativno,Ne
1915,18.475561,77.410789,8.7,-65.5,7.1,2.76,Negativno,Ne
1916,18.480896,77.383355,6.9,-25.3,7.22,1.16,Negativno,Ne
1917,18.476753,77.382046,10.1,-67.8,6.77,1.71,Negativno,Ne
1918,18.508397,77.391799,4.0,-49.4,6.65,1.88,Pozitivno,Ne
1919,18.484714,77.392715,2.3,-32.4,7.31,4.42,Negativno,Ne
1920,18.476952,77.391889,13.9,-50.5,7.27,5.98,Negativno,Ne
1921,18.480918,77.391192,14.6,-19.3,8.29,8.137775553032347,Pozitivno,Da
1922,18.478794,77.403062,5.4,-53.1,7.41,0.63,Negativno,Ne
1923,18.46964,77.388569,7.3,-39.8,7.45,5.52,Negativno,Ne
1924,18.47892,77.393119,0.3,-44.0,6.39,2.82,Negativno,Da
1925,18.493049,77.401735,7.3,-66.0,7.04,5.11,Negativno,Ne
1926,18.478226,77.363652,2.1,-51.1,6.64,3.28,Negativno,Ne
1927,18.481422,77.409713,11.0,-78.6,7.22,2.29,Negativno,Ne
1928,18.492271,77.38507,0.6,-25.0,7.01,3.33,Pozitivno,Ne
1929,18.473903,77.397741,0.9,-54.5,6.39,1.04,Negativno,Ne
1930,18.471609,77.394204,12.1,-53.4,6.39,2.76,Negativno,Da
1931,18.475565,77.38153,6.2,-42.8,6.81,3.93,Negativno,Ne
1932,18.458302,77.396709,2.9,-72.8,7.2,4.86,Negativno,Ne
1933,18.465535,77.377224,1.6,-85.6,6.25,2.84,Negativno,Ne
1934,18.482268,77.390413,11.0,-12.7,5.71,4.707775553032347,Pozitivno,Da
1935,18.478358,77.398578,6.9,-41.0,5.86,1.84,Negativno,Ne
1936,18.4916,77.405533,5.7,-70.0,6.41,1.62,Negativno,Ne
1937,18.4791,77.386445,7.0,-74.3,7.17,3.16,Negativno,Ne
1938,18.471569,77.397293,9.8,-18.5,7.6,9.606213876965043,Pozitivno,Da
1939,18.482217,77.395287,9.2,-56.8,7.17,5.41,Pozitivno,Ne
1940,18.496167,77.393901,9.7,-59.4,8.22,4.03,Negativno,Ne
1941,18.475672,77.37835,6.4,-23.3,7.24,4.33,Negativno,Ne
1942,18.484119,77.389027,7.9,-25.9,7.75,2.12,Pozitivno,Ne
1943,18.451461,77.411161,10.9,-57.8,7.75,0.53,Negativno,Ne
1944,18.485857,77.397226,14.5,-21.1,6.48,4.29,Negativno,Ne
1945,18.475643,77.389638,14.3,-59.5,6.99,3.12,Negativno,Ne
1946,18.488644,77.386788,10.9,-32.9,7.32,1.2,Negativno,Ne
1947,18.455826,77.391522,12.8,-67.8,7.08,0.2,Negativno,Ne
1948,18.48226,77.373432,9.7,-38.4,6.99,0.37,Negativno,Ne
1949,18.479139,77.365103,12.2,-69.5,6.73,5.07,Negativno,Ne
1950,18.481996,77.390552,5.2,-11.2,7.78,9.507775553032348,Pozitivno,Da
1951,18.468625,77.394472,10.6,-58.1,7.4,2.24,Negativno,Ne
1952,18.492424,77.385241,5.6,-51.8,8.12,5.04,Negativno,Ne
1953,18.491505,77.395083,10.8,-68.7,6.95,5.58,Negativno,Ne
1954,18.483617,77.391793,11.3,-13.5,6.03,6.427775553032348,Pozitivno,Da
1955,18.485449,77.395349,10.4,-34.9,6.65,0.33,Negativno,Da
1956,18.475133,77.394529,5.4,-74.0,7.24,0.65,Negativno,Ne
1957,18.492394,77.379119,1.1,-79.4,6.51,4.98,Pozitivno,Ne
1958,18.492091,77.380928,3.4,-47.7,6.97,0.61,Negativno,Da
1959,18.484159,77.382904,11.1,-40.3,6.82,1.02,Negativno,Ne
1960,18.483431,77.39497,6.1,-72.2,7.21,5.31,Negativno,Ne
1961,18.497319,77.398821,7.1,-43.6,7.01,4.19,Negativno,Ne
1962,18.489446,77.401047,1.3,-56.3,6.68,4.62,Negativno,Ne
1963,18.491423,77.389627,13.0,-50.6,6.83,4.65,Negativno,Da
1964,18.475622,77.364122,3.5,-20.0,6.41,2.85,Negativno,Ne
1965,18.491473,77.403009,4.7,-75.1,7.15,1.85,Negativno,Ne
1966,18.480357,77.396968,9.4,-52.2,6.81,3.28,Negativno,Ne
1967,18.494855,77.398475,2.1,-39.4,6.28,3.0,Negativno,Ne
1968,18.473729,77.391968,9.7,-43.5,6.87,2.66,Negativno,Ne
1969,18.470803,77.399426,4.2,-57.1,6.64,4.55,Negativno,Ne
1970,18.487732,77.379902,2.7,-39.8,7.07,0.26,Negativno,Ne
1971,18.476858,77.393241,5.5,-45.7,7.05,4.08,Negativno,Ne
1972,18.493556,77.379563,11.2,-45.2,5.99,1.79,Pozitivno,Ne
1973,18.491332,77.393902,2.6,-47.3,7.21,4.1,Negativno,Ne
1974,18.474352,77.376905,6.5,-53.8,6.99,3.9,Negativno,Ne
1975,18.471465,77.387818,11.2,-31.6,7.21,2.04,Negativno,Ne
1976,18.477319,77.3912,7.1,-84.8,6.62,1.31,Negativno,Ne
1977,18.470464,77.394445,13.8,-61.4,6.32,1.74,Negativno,Da
1978,18.473206,77.392708,8.5,-35.4,7.48,4.16,Negativno,Ne
1979,18.472625,77.395298,13.7,-5.2,7.15,7.036213876965043,Pozitivno,Da
1980,18.476468,77.372127,7.2,-58.2,6.59,3.78,Negativno,Ne
1981,18.486262,77.385726,1.0,-41.2,6.45,1.95,Negativno,Ne
1982,18.499883,77.37921,4.5,-80.3,6.83,4.83,Negativno,Ne
1983,18.492703,77.398159,3.6,-57.4,7.01,3.61,Negativno,Ne
1984,18.476462,77.386675,5.3,-57.7,7.37,2.99,Negativno,Ne
1985,18.472838,77.386567,14.6,-44.5,7.51,5.48,Negativno,Ne
1986,18.484974,77.392976,8.1,-70.6,6.95,4.66,Negativno,Ne
1987,18.47005,77.382107,6.2,-37.1,7.61,5.32,Negativno,Ne
1988,18.48308,77.371253,1.6,-55.6,6.21,0.26,Negativno,Ne
1989,18.477034,77.39865,10.7,-15.6,7.09,4.1,Negativno,Ne
1990,18.470405,77.378335,4.4,-58.0,6.97,4.55,Negativno,Ne
1991,18.484518,77.390598,4.5,-49.2,7.18,1.63,Negativno,Ne
1992,18.488121,77.367332,7.2,-61.7,6.2,3.55,Negativno,Ne
1993,18.479349,77.395717,14.9,-59.7,6.72,1.9,Pozitivno,Ne
1994,18.472626,77.380295,13.1,-68.1,7.45,1.15,Negativno,Ne
1995,18.482197,77.389932,1.8,-15.2,6.82,5.867775553032347,Pozitivno,Da
1996,18.492825,77.385671,13.7,-58.0,7.69,2.52,Negativno,Da
1997,18.500391,77.383356,13.5,-57.2,7.23,0.72,Negativno,Ne
1998,18.475959,77.404888,3.9,-56.2,6.09,1.51,Negativno,Ne
1999,18.470526,77.373204,10.4,-27.0,6.7,5.83,Negativno,Ne
2000,18.46695,77.385226,12.3,-34.4,7.4,1.82,Negativno,Ne
